GO.ID,Term,Annotated,Significant,Expected,classic
GO:0030323,respiratory tube development,1,0,0.02,1.00000
GO:0030324,lung development,1,0,0.02,1.00000
GO:0030326,embryonic limb morphogenesis,4,0,0.07,1.00000
GO:0030330,DNA damage response, signal transduction...,10,0,0.18,1.00000
GO:0030423,targeting of mRNA for destruction involv...,1,0,0.02,1.00000
GO:0030431,sleep,1,0,0.02,1.00000
GO:0030433,ubiquitin-dependent ERAD pathway,3,0,0.05,1.00000
GO:0030488,tRNA methylation,2,0,0.04,1.00000
GO:0030490,maturation of SSU-rRNA,1,0,0.02,1.00000
GO:0030500,regulation of bone mineralization,1,0,0.02,1.00000
GO:0030501,positive regulation of bone mineralizati...,1,0,0.02,1.00000
GO:0030509,BMP signaling pathway,3,0,0.05,1.00000
GO:0030510,regulation of BMP signaling pathway,1,0,0.02,1.00000
GO:0030512,negative regulation of transforming grow...,4,0,0.07,1.00000
GO:0030514,negative regulation of BMP signaling pat...,1,0,0.02,1.00000
GO:0030534,adult behavior,10,0,0.18,1.00000
GO:0030574,collagen catabolic process,7,0,0.13,1.00000
GO:0030579,ubiquitin-dependent SMAD protein catabol...,1,0,0.02,1.00000
GO:0030593,neutrophil chemotaxis,1,0,0.02,1.00000
GO:0030595,leukocyte chemotaxis,2,0,0.04,1.00000
GO:0030641,regulation of cellular pH,1,0,0.02,1.00000
GO:0030719,P granule organization,5,0,0.09,1.00000
GO:0030832,regulation of actin filament length,8,0,0.15,1.00000
GO:0030833,regulation of actin filament polymerizat...,8,0,0.15,1.00000
GO:0030834,regulation of actin filament depolymeriz...,7,0,0.13,1.00000
GO:0030835,negative regulation of actin filament de...,7,0,0.13,1.00000
GO:0030837,negative regulation of actin filament po...,7,0,0.13,1.00000
GO:0030838,positive regulation of actin filament po...,1,0,0.02,1.00000
GO:0030865,cortical cytoskeleton organization,4,0,0.07,1.00000
GO:0030866,cortical actin cytoskeleton organization,4,0,0.07,1.00000
GO:0030879,mammary gland development,5,0,0.09,1.00000
GO:0030888,regulation of B cell proliferation,3,0,0.05,1.00000
GO:0030889,negative regulation of B cell proliferat...,3,0,0.05,1.00000
GO:0030901,midbrain development,1,0,0.02,1.00000
GO:0030902,hindbrain development,2,0,0.04,1.00000
GO:0030903,notochord development,4,0,0.07,1.00000
GO:0030951,establishment or maintenance of microtub...,3,0,0.05,1.00000
GO:0030952,establishment or maintenance of cytoskel...,3,0,0.05,1.00000
GO:0030970,retrograde protein transport, ER to cyto...,1,0,0.02,1.00000
GO:0031016,pancreas development,4,0,0.07,1.00000
GO:0031018,endocrine pancreas development,4,0,0.07,1.00000
GO:0031048,heterochromatin assembly by small RNA,1,0,0.02,1.00000
GO:0031050,dsRNA processing,3,0,0.05,1.00000
GO:0031053,primary miRNA processing,3,0,0.05,1.00000
GO:0031056,regulation of histone modification,13,0,0.24,1.00000
GO:0031057,negative regulation of histone modificat...,10,0,0.18,1.00000
GO:0031058,positive regulation of histone modificat...,3,0,0.05,1.00000
GO:0031063,regulation of histone deacetylation,3,0,0.05,1.00000
GO:0031064,negative regulation of histone deacetyla...,3,0,0.05,1.00000
GO:0031098,stress-activated protein kinase signalin...,3,0,0.05,1.00000
GO:0031123,RNA 3'-end processing,6,0,0.11,1.00000
GO:0031124,mRNA 3'-end processing,4,0,0.07,1.00000
GO:0031125,rRNA 3'-end processing,2,0,0.04,1.00000
GO:0031145,anaphase-promoting complex-dependent cat...,1,0,0.02,1.00000
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,2,0,0.04,1.00000
GO:0031167,rRNA methylation,3,0,0.05,1.00000
GO:0031214,biomineral tissue development,1,0,0.02,1.00000
GO:0031223,auditory behavior,2,0,0.04,1.00000
GO:0031330,negative regulation of cellular cataboli...,8,0,0.15,1.00000
GO:0031333,negative regulation of protein-containin...,8,0,0.15,1.00000
GO:0031341,regulation of cell killing,7,0,0.13,1.00000
GO:0031343,positive regulation of cell killing,7,0,0.13,1.00000
GO:0031345,negative regulation of cell projection o...,3,0,0.05,1.00000
GO:0031348,negative regulation of defense response,3,0,0.05,1.00000
GO:0031396,regulation of protein ubiquitination,3,0,0.05,1.00000
GO:0031397,negative regulation of protein ubiquitin...,3,0,0.05,1.00000
GO:0031503,protein-containing complex localization,9,0,0.16,1.00000
GO:0031570,DNA integrity checkpoint,17,0,0.31,1.00000
GO:0031571,mitotic G1 DNA damage checkpoint,6,0,0.11,1.00000
GO:0031572,G2 DNA damage checkpoint,8,0,0.15,1.00000
GO:0031573,intra-S DNA damage checkpoint,4,0,0.07,1.00000
GO:0031587,positive regulation of inositol 1,4,5-tr...,2,0,0.04,1.00000
GO:0031647,regulation of protein stability,3,0,0.05,1.00000
GO:0031648,protein destabilization,2,0,0.04,1.00000
GO:0031667,response to nutrient levels,20,0,0.36,1.00000
GO:0031668,cellular response to extracellular stimu...,10,0,0.18,1.00000
GO:0031669,cellular response to nutrient levels,10,0,0.18,1.00000
GO:0031929,TOR signaling,19,0,0.35,1.00000
GO:0031935,regulation of chromatin silencing,7,0,0.13,1.00000
GO:0031937,positive regulation of chromatin silenci...,6,0,0.11,1.00000
GO:0031938,regulation of chromatin silencing at tel...,1,0,0.02,1.00000
GO:0031958,corticosteroid receptor signaling pathwa...,4,0,0.07,1.00000
GO:0031960,response to corticosteroid,1,0,0.02,1.00000
GO:0032006,regulation of TOR signaling,14,0,0.26,1.00000
GO:0032007,negative regulation of TOR signaling,14,0,0.26,1.00000
GO:0032025,response to cobalt ion,3,0,0.05,1.00000
GO:0032053,ciliary basal body organization,6,0,0.11,1.00000
GO:0032055,negative regulation of translation in re...,1,0,0.02,1.00000
GO:0032056,positive regulation of translation in re...,1,0,0.02,1.00000
GO:0032057,negative regulation of translational ini...,1,0,0.02,1.00000
GO:0032058,positive regulation of translational ini...,1,0,0.02,1.00000
GO:0032092,positive regulation of protein binding,2,0,0.04,1.00000
GO:0032147,activation of protein kinase activity,14,0,0.26,1.00000
GO:0032148,activation of protein kinase B activity,5,0,0.09,1.00000
GO:0032204,regulation of telomere maintenance,10,0,0.18,1.00000
GO:0032205,negative regulation of telomere maintena...,5,0,0.09,1.00000
GO:0032206,positive regulation of telomere maintena...,9,0,0.16,1.00000
GO:0032210,regulation of telomere maintenance via t...,8,0,0.15,1.00000
GO:0032212,positive regulation of telomere maintena...,8,0,0.15,1.00000
GO:0032231,regulation of actin filament bundle asse...,8,0,0.15,1.00000
GO:0032233,positive regulation of actin filament bu...,8,0,0.15,1.00000
GO:0032259,methylation,20,0,0.36,1.00000
GO:0032272,negative regulation of protein polymeriz...,7,0,0.13,1.00000
GO:0032292,peripheral nervous system axon ensheathm...,7,0,0.13,1.00000
GO:0032330,regulation of chondrocyte differentiatio...,2,0,0.04,1.00000
GO:0032355,response to estradiol,2,0,0.04,1.00000
GO:0032388,positive regulation of intracellular tra...,5,0,0.09,1.00000
GO:0032411,positive regulation of transporter activ...,2,0,0.04,1.00000
GO:0032414,positive regulation of ion transmembrane...,2,0,0.04,1.00000
GO:0032434,regulation of proteasomal ubiquitin-depe...,8,0,0.15,1.00000
GO:0032435,negative regulation of proteasomal ubiqu...,2,0,0.04,1.00000
GO:0032436,positive regulation of proteasomal ubiqu...,6,0,0.11,1.00000
GO:0032438,melanosome organization,1,0,0.02,1.00000
GO:0032446,protein modification by small protein co...,25,0,0.46,1.00000
GO:0032459,regulation of protein oligomerization,1,0,0.02,1.00000
GO:0032460,negative regulation of protein oligomeri...,1,0,0.02,1.00000
GO:0032462,regulation of protein homooligomerizatio...,1,0,0.02,1.00000
GO:0032463,negative regulation of protein homooligo...,1,0,0.02,1.00000
GO:0032465,regulation of cytokinesis,4,0,0.07,1.00000
GO:0032467,positive regulation of cytokinesis,4,0,0.07,1.00000
GO:0032479,regulation of type I interferon producti...,4,0,0.07,1.00000
GO:0032481,positive regulation of type I interferon...,4,0,0.07,1.00000
GO:0032482,Rab protein signal transduction,3,0,0.05,1.00000
GO:0032506,cytokinetic process,4,0,0.07,1.00000
GO:0032509,endosome transport via multivesicular bo...,1,0,0.02,1.00000
GO:0032510,endosome to lysosome transport via multi...,1,0,0.02,1.00000
GO:0032525,somite rostral/caudal axis specification,4,0,0.07,1.00000
GO:0032527,protein exit from endoplasmic reticulum,1,0,0.02,1.00000
GO:0032535,regulation of cellular component size,9,0,0.16,1.00000
GO:0032543,mitochondrial translation,1,0,0.02,1.00000
GO:0032602,chemokine production,1,0,0.02,1.00000
GO:0032606,type I interferon production,4,0,0.07,1.00000
GO:0032608,interferon-beta production,4,0,0.07,1.00000
GO:0032627,interleukin-23 production,1,0,0.02,1.00000
GO:0032642,regulation of chemokine production,1,0,0.02,1.00000
GO:0032648,regulation of interferon-beta production,4,0,0.07,1.00000
GO:0032667,regulation of interleukin-23 production,1,0,0.02,1.00000
GO:0032682,negative regulation of chemokine product...,1,0,0.02,1.00000
GO:0032707,negative regulation of interleukin-23 pr...,1,0,0.02,1.00000
GO:0032728,positive regulation of interferon-beta p...,4,0,0.07,1.00000
GO:0032784,regulation of DNA-templated transcriptio...,2,0,0.04,1.00000
GO:0032786,positive regulation of DNA-templated tra...,2,0,0.04,1.00000
GO:0032792,negative regulation of CREB transcriptio...,1,0,0.02,1.00000
GO:0032814,regulation of natural killer cell activa...,10,0,0.18,1.00000
GO:0032816,positive regulation of natural killer ce...,10,0,0.18,1.00000
GO:0032817,regulation of natural killer cell prolif...,2,0,0.04,1.00000
GO:0032819,positive regulation of natural killer ce...,2,0,0.04,1.00000
GO:0032823,regulation of natural killer cell differ...,2,0,0.04,1.00000
GO:0032825,positive regulation of natural killer ce...,2,0,0.04,1.00000
GO:0032872,regulation of stress-activated MAPK casc...,2,0,0.04,1.00000
GO:0032873,negative regulation of stress-activated ...,2,0,0.04,1.00000
GO:0032878,regulation of establishment or maintenan...,1,0,0.02,1.00000
GO:0032922,circadian regulation of gene expression,7,0,0.13,1.00000
GO:0032944,regulation of mononuclear cell prolifera...,5,0,0.09,1.00000
GO:0032945,negative regulation of mononuclear cell ...,3,0,0.05,1.00000
GO:0032946,positive regulation of mononuclear cell ...,2,0,0.04,1.00000
GO:0032957,inositol trisphosphate metabolic process,3,0,0.05,1.00000
GO:0032958,inositol phosphate biosynthetic process,2,0,0.04,1.00000
GO:0032959,inositol trisphosphate biosynthetic proc...,2,0,0.04,1.00000
GO:0032963,collagen metabolic process,7,0,0.13,1.00000
GO:0032968,positive regulation of transcription elo...,2,0,0.04,1.00000
GO:0033013,tetrapyrrole metabolic process,5,0,0.09,1.00000
GO:0033014,tetrapyrrole biosynthetic process,5,0,0.09,1.00000
GO:0033119,negative regulation of RNA splicing,8,0,0.15,1.00000
GO:0033120,positive regulation of RNA splicing,1,0,0.02,1.00000
GO:0033127,regulation of histone phosphorylation,3,0,0.05,1.00000
GO:0033129,positive regulation of histone phosphory...,3,0,0.05,1.00000
GO:0033135,regulation of peptidyl-serine phosphoryl...,1,0,0.02,1.00000
GO:0033138,positive regulation of peptidyl-serine p...,1,0,0.02,1.00000
GO:0033144,negative regulation of intracellular ste...,4,0,0.07,1.00000
GO:0033157,regulation of intracellular protein tran...,10,0,0.18,1.00000
GO:0033173,calcineurin-NFAT signaling cascade,1,0,0.02,1.00000
GO:0033182,regulation of histone ubiquitination,1,0,0.02,1.00000
GO:0033183,negative regulation of histone ubiquitin...,1,0,0.02,1.00000
GO:0033238,regulation of cellular amine metabolic p...,1,0,0.02,1.00000
GO:0033260,nuclear DNA replication,3,0,0.05,1.00000
GO:0033262,regulation of nuclear cell cycle DNA rep...,2,0,0.04,1.00000
GO:0033299,secretion of lysosomal enzymes,3,0,0.05,1.00000
GO:0033344,cholesterol efflux,2,0,0.04,1.00000
GO:0033363,secretory granule organization,1,0,0.02,1.00000
GO:0033364,mast cell secretory granule organization,1,0,0.02,1.00000
GO:0033499,galactose catabolic process via UDP-gala...,1,0,0.02,1.00000
GO:0033522,histone H2A ubiquitination,2,0,0.04,1.00000
GO:0033540,fatty acid beta-oxidation using acyl-CoA...,1,0,0.02,1.00000
GO:0033559,unsaturated fatty acid metabolic process,2,0,0.04,1.00000
GO:0033598,mammary gland epithelial cell proliferat...,2,0,0.04,1.00000
GO:0033599,regulation of mammary gland epithelial c...,2,0,0.04,1.00000
GO:0033600,negative regulation of mammary gland epi...,2,0,0.04,1.00000
GO:0033619,membrane protein proteolysis,2,0,0.04,1.00000
GO:0033622,integrin activation,12,0,0.22,1.00000
GO:0033623,regulation of integrin activation,12,0,0.22,1.00000
GO:0033627,cell adhesion mediated by integrin,1,0,0.02,1.00000
GO:0033674,positive regulation of kinase activity,16,0,0.29,1.00000
GO:0033865,nucleoside bisphosphate metabolic proces...,4,0,0.07,1.00000
GO:0033866,nucleoside bisphosphate biosynthetic pro...,2,0,0.04,1.00000
GO:0033875,ribonucleoside bisphosphate metabolic pr...,4,0,0.07,1.00000
GO:0034030,ribonucleoside bisphosphate biosynthetic...,2,0,0.04,1.00000
GO:0034032,purine nucleoside bisphosphate metabolic...,4,0,0.07,1.00000
GO:0034033,purine nucleoside bisphosphate biosynthe...,2,0,0.04,1.00000
GO:0034080,CENP-A containing nucleosome assembly,2,0,0.04,1.00000
GO:0034086,maintenance of sister chromatid cohesion,1,0,0.02,1.00000
GO:0034088,maintenance of mitotic sister chromatid ...,1,0,0.02,1.00000
GO:0034101,erythrocyte homeostasis,9,0,0.16,1.00000
GO:0034109,homotypic cell-cell adhesion,1,0,0.02,1.00000
GO:0034121,regulation of toll-like receptor signali...,1,0,0.02,1.00000
GO:0034122,negative regulation of toll-like recepto...,1,0,0.02,1.00000
GO:0034198,cellular response to amino acid starvati...,9,0,0.16,1.00000
GO:0034219,carbohydrate transmembrane transport,9,0,0.16,1.00000
GO:0034243,regulation of transcription elongation f...,2,0,0.04,1.00000
GO:0034249,negative regulation of cellular amide me...,5,0,0.09,1.00000
GO:0034250,positive regulation of cellular amide me...,2,0,0.04,1.00000
GO:0034260,negative regulation of GTPase activity,1,0,0.02,1.00000
GO:0034284,response to monosaccharide,7,0,0.13,1.00000
GO:0034367,protein-containing complex remodeling,2,0,0.04,1.00000
GO:0034368,protein-lipid complex remodeling,2,0,0.04,1.00000
GO:0034369,plasma lipoprotein particle remodeling,2,0,0.04,1.00000
GO:0034375,high-density lipoprotein particle remode...,2,0,0.04,1.00000
GO:0034397,telomere localization,3,0,0.05,1.00000
GO:0034404,nucleobase-containing small molecule bio...,1,0,0.02,1.00000
GO:0034470,ncRNA processing,17,0,0.31,1.00000
GO:0034502,protein localization to chromosome,9,0,0.16,1.00000
GO:0034504,protein localization to nucleus,17,0,0.31,1.00000
GO:0034587,piRNA metabolic process,11,0,0.2,1.00000
GO:0034605,cellular response to heat,7,0,0.13,1.00000
GO:0034644,cellular response to UV,7,0,0.13,1.00000
GO:0034655,nucleobase-containing compound catabolic...,13,0,0.24,1.00000
GO:0034656,nucleobase-containing small molecule cat...,3,0,0.05,1.00000
GO:0034660,ncRNA metabolic process,28,0,0.51,1.00000
GO:0034698,response to gonadotropin,3,0,0.05,1.00000
GO:0034720,histone H3-K4 demethylation,3,0,0.05,1.00000
GO:0034724,DNA replication-independent nucleosome o...,3,0,0.05,1.00000
GO:0034754,cellular hormone metabolic process,3,0,0.05,1.00000
GO:0034763,negative regulation of transmembrane tra...,1,0,0.02,1.00000
GO:0034766,negative regulation of ion transmembrane...,1,0,0.02,1.00000
GO:0034968,histone lysine methylation,6,0,0.11,1.00000
GO:0034976,response to endoplasmic reticulum stress,4,0,0.07,1.00000
GO:0035001,dorsal trunk growth, open tracheal syste...,1,0,0.02,1.00000
GO:0035006,melanization defense response,1,0,0.02,1.00000
GO:0035010,encapsulation of foreign target,2,0,0.04,1.00000
GO:0035011,melanotic encapsulation of foreign targe...,1,0,0.02,1.00000
GO:0035036,sperm-egg recognition,1,0,0.02,1.00000
GO:0035065,regulation of histone acetylation,6,0,0.11,1.00000
GO:0035067,negative regulation of histone acetylati...,6,0,0.11,1.00000
GO:0035087,siRNA loading onto RISC involved in RNA ...,1,0,0.02,1.00000
GO:0035092,sperm chromatin condensation,1,0,0.02,1.00000
GO:0035093,spermatogenesis, exchange of chromosomal...,1,0,0.02,1.00000
GO:0035107,appendage morphogenesis,5,0,0.09,1.00000
GO:0035108,limb morphogenesis,4,0,0.07,1.00000
GO:0035113,embryonic appendage morphogenesis,4,0,0.07,1.00000
GO:0035114,imaginal disc-derived appendage morphoge...,1,0,0.02,1.00000
GO:0035120,post-embryonic appendage morphogenesis,1,0,0.02,1.00000
GO:0035148,tube formation,13,0,0.24,1.00000
GO:0035166,post-embryonic hemopoiesis,1,0,0.02,1.00000
GO:0035167,larval lymph gland hemopoiesis,1,0,0.02,1.00000
GO:0035168,larval lymph gland hemocyte differentiat...,1,0,0.02,1.00000
GO:0035171,lamellocyte differentiation,1,0,0.02,1.00000
GO:0035176,social behavior,2,0,0.04,1.00000
GO:0035196,production of miRNAs involved in gene si...,3,0,0.05,1.00000
GO:0035203,regulation of lamellocyte differentiatio...,1,0,0.02,1.00000
GO:0035204,negative regulation of lamellocyte diffe...,1,0,0.02,1.00000
GO:0035225,determination of genital disc primordium,4,0,0.07,1.00000
GO:0035264,multicellular organism growth,9,0,0.16,1.00000
GO:0035268,protein mannosylation,2,0,0.04,1.00000
GO:0035270,endocrine system development,4,0,0.07,1.00000
GO:0035305,negative regulation of dephosphorylation,1,0,0.02,1.00000
GO:0035329,hippo signaling,2,0,0.04,1.00000
GO:0035330,regulation of hippo signaling,2,0,0.04,1.00000
GO:0035331,negative regulation of hippo signaling,2,0,0.04,1.00000
GO:0035337,fatty-acyl-CoA metabolic process,1,0,0.02,1.00000
GO:0035356,cellular triglyceride homeostasis,1,0,0.02,1.00000
GO:0035377,transepithelial water transport,2,0,0.04,1.00000
GO:0035383,thioester metabolic process,3,0,0.05,1.00000
GO:0035384,thioester biosynthetic process,1,0,0.02,1.00000
GO:0035435,phosphate ion transmembrane transport,3,0,0.05,1.00000
GO:0035567,non-canonical Wnt signaling pathway,7,0,0.13,1.00000
GO:0035581,sequestering of extracellular ligand fro...,1,0,0.02,1.00000
GO:0035583,sequestering of TGFbeta in extracellular...,1,0,0.02,1.00000
GO:0035601,protein deacylation,15,0,0.27,1.00000
GO:0035646,endosome to melanosome transport,8,0,0.15,1.00000
GO:0035721,intraciliary retrograde transport,1,0,0.02,1.00000
GO:0035725,sodium ion transmembrane transport,3,0,0.05,1.00000
GO:0035735,intraciliary transport involved in ciliu...,1,0,0.02,1.00000
GO:0035821,modulation of process of other organism,7,0,0.13,1.00000
GO:0035864,response to potassium ion,2,0,0.04,1.00000
GO:0035865,cellular response to potassium ion,2,0,0.04,1.00000
GO:0035872,nucleotide-binding domain, leucine rich ...,1,0,0.02,1.00000
GO:0035883,enteroendocrine cell differentiation,4,0,0.07,1.00000
GO:0035890,exit from host,6,0,0.11,1.00000
GO:0035891,exit from host cell,6,0,0.11,1.00000
GO:0035914,skeletal muscle cell differentiation,4,0,0.07,1.00000
GO:0035966,response to topologically incorrect prot...,1,0,0.02,1.00000
GO:0035973,aggrephagy,2,0,0.04,1.00000
GO:0035977,protein deglycosylation involved in glyc...,1,0,0.02,1.00000
GO:0036003,positive regulation of transcription fro...,2,0,0.04,1.00000
