BPGOterm	statistic	p.value	parameter	method	p.adj	shortFreq	shortPerc	longFreq	longPerc
pattern.specification.process	20.9564394185976	4.69845862124558e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.06437780743556e-05	36	0.0152176118494471	100	0.0366109935491429
peptide.biosynthetic.process	6.20645773920256	0.0127285082634417	1	Pearson's Chi-squared test with Yates' continuity correction	0.0457762469572408	75	0.0317033580196814	55	0.0201360464520286
peptide.hormone.secretion	8.48530848427438	0.00358025865907348	1	Pearson's Chi-squared test with Yates' continuity correction	0.0165084343561232	90	0.0380440296236177	64	0.0234310358714515
peptidyl.lysine.hydroxylation	7.20797742559638	0.00725802401753424	1	Pearson's Chi-squared test with Yates' continuity correction	0.0294219425418529	8	0.00338169152209935	0	0
peptidyl.serine.phosphorylation	13.2367358766403	0.000274515531675783	1	Pearson's Chi-squared test with Yates' continuity correction	0.00225050113188517	678	0.28659835649792	640	0.234310358714515
peptidyl.tyrosine.phosphorylation	14.2527015526735	0.00015983121787319	1	Pearson's Chi-squared test with Yates' continuity correction	0.00145177665508887	177	0.0748199249264482	132	0.0483265114848687
pericardium.development	14.389827505491	0.000148602914289369	1	Pearson's Chi-squared test with Yates' continuity correction	0.00137962114147877	9	0.00380440296236177	40	0.0146443974196572
peripheral.nervous.system.neuron.development	17.2757888895004	3.23279818038103e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000406350672609046	45	0.0190220148118089	16	0.00585775896786287
peroxisomal.long.chain.fatty.acid.import	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
peroxisome.degradation	13.2520435364614	0.000272282877554799	1	Pearson's Chi-squared test with Yates' continuity correction	0.00223697369957944	102	0.0431165669067668	66	0.0241632557424343
peroxisome.fission	7.75253640669191	0.00536371577487284	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	0	0	11	0.00402720929040572
pH.reduction	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
phagocytosis..engulfment	22.9633905764264	1.65116030858771e-06	1	Pearson's Chi-squared test with Yates' continuity correction	3.32304106026358e-05	196	0.0828514422914342	132	0.0483265114848687
pharyngeal.pumping	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
pharyngeal.system.development	24.3281959486215	8.1241129973361e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.78174991035593e-05	22	0.00929965168577322	80	0.0292887948393144
phenylalanyl.tRNA.aminoacylation	17.335490401363	3.13281019586072e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.00040093720511614	48	0.0202901491325961	18	0.00658997883884573
phosphatidic.acid.biosynthetic.process	14.8221483440034	0.000118139851218582	1	Pearson's Chi-squared test with Yates' continuity correction	0.00115264965105278	17	0.00718609448446113	1	0.000366109935491429
phosphatidylinositol.biosynthetic.process	21.4191153242431	3.69073217698455e-06	1	Pearson's Chi-squared test with Yates' continuity correction	6.59959495898423e-05	139	0.0587568901964763	85	0.0311193445167715
phosphatidylinositol.metabolic.process	6.73885823017612	0.00943349822155559	1	Pearson's Chi-squared test with Yates' continuity correction	0.0355192317483663	20	0.00845422880524838	47	0.0172071669680972
phosphoinositide.dephosphorylation	34.4536858223236	4.36515384196929e-09	1	Pearson's Chi-squared test with Yates' continuity correction	1.88251844680558e-07	35	0.0147949004091847	120	0.0439331922589715
phosphoinositide.phosphorylation	12.5783749430935	0.000390235900758589	1	Pearson's Chi-squared test with Yates' continuity correction	0.00299355850925722	81	0.034239626661256	49	0.01793938683908
phospholipid.scrambling	14.5548906675102	0.000136134829028865	1	Pearson's Chi-squared test with Yates' continuity correction	0.00127956766039585	28	0.0118359203273477	7	0.00256276954844001
phosphorylation	14.7150198970447	0.000125046188943402	1	Pearson's Chi-squared test with Yates' continuity correction	0.00120854433457164	229	0.096800919820094	180	0.0658997883884573
photomorphogenesis	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
photoprotection	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
phototropism	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
placenta.blood.vessel.development	10.5745731925805	0.00114653736820022	1	Pearson's Chi-squared test with Yates' continuity correction	0.00686584571015581	24	0.0101450745662981	61	0.0223327060649772
planar.dichotomous.subdivision.of.terminal.units.involved.in.lung.branching.morphogenesis	15.5067473133246	8.22112769582714e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000835461927425443	0	0	20	0.00732219870982859
plasma.membrane.organization	13.4513970584107	0.000244823804846393	1	Pearson's Chi-squared test with Yates' continuity correction	0.00203966845206443	44	0.0185993033715464	99	0.0362448836136515
plasma.membrane.to.endosome.transport	14.8923855073401	0.000113821492951822	1	Pearson's Chi-squared test with Yates' continuity correction	0.00111688700158461	30	0.0126813432078726	8	0.00292887948393143
plasmatocyte.differentiation	18.2758877641837	1.9111093091722e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000256749030750569	30	0.0126813432078726	6	0.00219665961294858
plasminogen.activation	12.9171420137382	0.000325586602156748	1	Pearson's Chi-squared test with Yates' continuity correction	0.00256668270701756	0	0	17	0.0062238689033543
platelet.activation	6.65473115014071	0.00988928908895044	1	Pearson's Chi-squared test with Yates' continuity correction	0.0369372864661526	188	0.0794697507693348	164	0.0600420294205944
platelet.derived.growth.factor.receptor.signaling.pathway	6.68007857107015	0.00974963269180538	1	Pearson's Chi-squared test with Yates' continuity correction	0.0366021323879628	149	0.0629840045991005	125	0.0457637419364287
platelet.formation	54.1545714737604	1.85322221163125e-13	1	Pearson's Chi-squared test with Yates' continuity correction	2.60676846763253e-11	123	0.0519935071522776	40	0.0146443974196572
PMA.inducible.membrane.protein.ectodomain.proteolysis	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
PML.body.organization	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
pointed.end.actin.filament.capping	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
pole.plasm.protein.localization	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
polyamine.metabolic.process	7.75253640669191	0.00536371577487284	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	0	0	11	0.00402720929040572
positive.regulation.by.host.of.viral.transcription	13.7800118928365	0.0002055111327449	1	Pearson's Chi-squared test with Yates' continuity correction	0.00175488042137575	0	0	18	0.00658997883884573
positive.regulation.of.adaptive.immune.response	24.2672602891769	8.38522833978104e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.83119114211729e-05	59	0.0249399749754827	20	0.00732219870982859
positive.regulation.of.alpha.beta.T.cell.differentiation	11.1301710562276	0.000849347583165853	1	Pearson's Chi-squared test with Yates' continuity correction	0.00530919829087352	4	0.00169084576104968	25	0.00915274838728573
positive.regulation.of.amyloid.precursor.protein.biosynthetic.process	5.99072789648869	0.0143812668087316	1	Pearson's Chi-squared test with Yates' continuity correction	0.0487159480279939	5	0.0021135572013121	20	0.00732219870982859
positive.regulation.of.angiogenesis	21.897502793605	2.87607948986442e-06	1	Pearson's Chi-squared test with Yates' continuity correction	5.32853427508454e-05	67	0.0283216664975821	153	0.0560148201301887
positive.regulation.of.antifungal.peptide.biosynthetic.process	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
positive.regulation.of.apoptosis.involved.in.mammary.gland.involution	34.5368356147689	4.18260713705742e-09	1	Pearson's Chi-squared test with Yates' continuity correction	1.81907964638802e-07	0	0	42	0.01537661729064
positive.regulation.of.autophagy	14.7891982119318	0.000120222172244616	1	Pearson's Chi-squared test with Yates' continuity correction	0.00116852308325639	66	0.0278989550573197	136	0.0497909512268344
positive.regulation.of.axon.extension.involved.in.axon.guidance	8.26442455022408	0.00404294739958194	1	Pearson's Chi-squared test with Yates' continuity correction	0.0182889097627553	108	0.0456528355483413	178	0.0651675685174744
positive.regulation.of.B.cell.apoptosis	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
positive.regulation.of.B.cell.differentiation	10.0980867063679	0.00148423342574471	1	Pearson's Chi-squared test with Yates' continuity correction	0.00831636025539766	27	0.0114132088870853	65	0.0237971458069429
positive.regulation.of.B.cell.proliferation	8.25997954148724	0.00405285846894784	1	Pearson's Chi-squared test with Yates' continuity correction	0.0183092162523242	31	0.013104054648135	14	0.00512553909688001
positive.regulation.of.biosynthetic.process.of.antibacterial.peptides.active.against.Gram.negative.bacteria	24.7956334802763	6.37417013106889e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.4347474172213e-05	88	0.0371986067430929	40	0.0146443974196572
positive.regulation.of.BMP.signaling.pathway	10.3745436272663	0.00127764725358076	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	108	0.0456528355483413	185	0.0677303380659144
positive.regulation.of.bone.mineralization	16.6317517069487	4.53848444442401e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000540406082802413	77	0.0325487809002063	157	0.0574792598721544
positive.regulation.of.calcium.ion.dependent.exocytosis	10.7829720170905	0.00102438073076905	1	Pearson's Chi-squared test with Yates' continuity correction	0.00631107072065641	45	0.0190220148118089	22	0.00805441858081145
positive.regulation.of.cardiac.muscle.cell.apoptosis	6.13955455364596	0.0132190609501202	1	Pearson's Chi-squared test with Yates' continuity correction	0.0471913945578133	38	0.0160630347299719	73	0.0267260252908743
positive.regulation.of.caspase.activity	7.39081852696361	0.00655576484571828	1	Pearson's Chi-squared test with Yates' continuity correction	0.0272309367152574	46	0.0194447262520713	88	0.0322176743232458
positive.regulation.of.cell.adhesion	6.61034045488906	0.010138827595658	1	Pearson's Chi-squared test with Yates' continuity correction	0.0376228945921306	114	0.0481891041899158	91	0.0333160041297201
positive.regulation.of.cell.cell.adhesion	15.8461463564718	6.87063110561898e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000736118556034167	24	0.0101450745662981	4	0.00146443974196572
positive.regulation.of.cell.cycle	16.360424680717	5.23673232775034e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000579200653146869	20	0.00845422880524838	64	0.0234310358714515
positive.regulation.of.cell.death	6.48975877090183	0.0108497699252297	1	Pearson's Chi-squared test with Yates' continuity correction	0.0397437682057665	66	0.0278989550573197	114	0.0417365326460229
positive.regulation.of.cell.differentiation	10.2813007957613	0.0013438517186289	1	Pearson's Chi-squared test with Yates' continuity correction	0.00768856969900058	42	0.0177538804910216	89	0.0325837842587372
positive.regulation.of.cell.division	21.4101343340334	3.70806034927318e-06	1	Pearson's Chi-squared test with Yates' continuity correction	6.60755753905207e-05	26	0.0109904974468229	83	0.0303871246457886
positive.regulation.of.cell.motion	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
positive.regulation.of.cell.size	12.4807393661472	0.00041116942584734	1	Pearson's Chi-squared test with Yates' continuity correction	0.0031168707436463	50	0.021135572013121	24	0.0087866384517943
positive.regulation.of.centriole.replication	10.3642781505279	0.00128477125117797	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	4	0.00169084576104968	24	0.0087866384517943
positive.regulation.of.chromatin.silencing.at.telomere	12.0546861442137	0.000516623455276571	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036874987099852	0	0	16	0.00585775896786287
positive.regulation.of.circadian.rhythm	10.1824319198485	0.00141785054207462	1	Pearson's Chi-squared test with Yates' continuity correction	0.00798727659926122	30	0.0126813432078726	70	0.0256276954844001
positive.regulation.of.coagulation	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
positive.regulation.of.complement.activation	16.3823749416126	5.17643403501474e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	16	0.00676338304419871	0	0
