BPGOterm	shortFreq	shortPerc	longFreq	longPerc
0	0	palmitoyl-(protein) hydrolase activity	0	0
0	0	palmitoyl-[acyl-carrier-protein] hydrolase activity	0	0
0	0	palmitoyl-CoA hydrolase activity	0	0
0	0	palmitoyl-CoA oxidase activity	0	0
0	0	palmitoyltransferase activity	0	0
0	0	PAN complex	0	0
48	0.0202901491325961	pancreas development	48	0.0175732769035886
0	0	pancreatic juice secretion	0	0
0	0	pancreatic polypeptide receptor activity	0	0
0	0	pantetheine hydrolase activity	0	0
0	0	pantetheine-phosphate adenylyltransferase activity	0	0
0	0	pantothenate kinase activity	0	0
0	0	pantothenate metabolic process	0	0
0	0	pantothenate transport	0	0
5	0.0021135572013121	parallel actin filament bundle formation	6	0.00219665961294858
0	0	paranodal junction	0	0
104	0.0439619897872916	paranodal junction assembly	54	0.0197699365165372
0	0	paranode region of axon	0	0
0	0	paraspeckles	0	0
0	0	parathyroid gland development	10	0.00366109935491429
0	0	parathyroid hormone receptor activity	0	0
26	0.0109904974468229	paraxial mesoderm development	26	0.00951885832277716
55	0.0232491292144331	paraxial mesoderm formation	32	0.0117155179357257
20	0.00845422880524838	paraxial mesoderm morphogenesis	26	0.00951885832277716
0	0	paraxial mesodermal cell fate commitment	0	0
0	0	parturition	0	0
0	0	passive transmembrane transporter activity	0	0
0	0	patched binding	0	0
0	0	patched ligand processing	8	0.00292887948393143
4	0.00169084576104968	pathogenesis	8	0.00292887948393143
0	0	pathway-restricted SMAD protein phosphorylation	64	0.0234310358714515
0	0	pattern recognition receptor activity	0	0
36	0.0152176118494471	pattern specification process	100	0.0366109935491429
16	0.00676338304419871	patterning of blood vessels	22	0.00805441858081145
0	0	PCAF complex	0	0
0	0	PcG protein complex	0	0
0	0	PCNA complex	0	0
0	0	PCNA-p21 complex	0	0
0	0	PDZ domain binding	0	0
0	0	PeBoW complex	0	0
0	0	pectoral fin development	0	0
0	0	pectoral fin morphogenesis	2	0.000732219870982859
18	0.00760880592472355	penetration of zona pellucida	24	0.0087866384517943
7	0.00295898008183693	pentacyclic triterpenoid metabolic process	14	0.00512553909688001
11	0.00464982584288661	pentose biosynthetic process	7	0.00256276954844001
1	0.000422711440262419	pentose metabolic process	1	0.000366109935491429
32	0.0135267660883974	pentose-phosphate shunt	27	0.00988496825826859
11	0.00464982584288661	pentose-phosphate shunt, non-oxidative branch	9	0.00329498941942286
11	0.00464982584288661	pentose-phosphate shunt, oxidative branch	7	0.00256276954844001
0	0	peptidase activator activity	0	0
0	0	peptidase activity	0	0
0	0	peptidase inhibitor activity	0	0
0	0	peptide alpha-N-acetyltransferase activity	0	0
0	0	peptide amidation	0	0
0	0	peptide antigen assembly with MHC class I protein complex	0	0
0	0	peptide antigen binding	0	0
0	0	peptide binding	0	0
75	0.0317033580196814	peptide biosynthetic process	55	0.0201360464520286
28	0.0118359203273477	peptide catabolic process	34	0.0124477378067086
45	0.0190220148118089	peptide cross-linking	44	0.0161088371616229
0	0	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	0	0
0	0	peptide disulfide oxidoreductase activity	0	0
0	0	peptide hormone binding	0	0
39	0.0164857461702343	peptide hormone processing	34	0.0124477378067086
0	0	peptide hormone receptor binding	0	0
90	0.0380440296236177	peptide hormone secretion	64	0.0234310358714515
10	0.00422711440262419	peptide metabolic process	15	0.00549164903237144
0	0	peptide modification	0	0
0	0	peptide N-acetyltransferase activity	0	0
0	0	peptide receptor activity	0	0
0	0	peptide receptor activity, G-protein coupled	0	0
42	0.0177538804910216	peptide secretion	42	0.01537661729064
0	0	peptide transport	4	0.00146443974196572
0	0	peptide transporter activity	0	0
0	0	peptide YY receptor activity	0	0
0	0	peptide-aspartate beta-dioxygenase activity	0	0
0	0	peptide-methionine (R)-S-oxide reductase activity	0	0
0	0	peptide-methionine-(S)-S-oxide reductase activity	0	0
0	0	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	0	0
0	0	peptide-O-fucosyltransferase activity	0	0
0	0	peptide:hydrogen symporter activity	0	0
0	0	peptidoglycan binding	0	0
0	0	peptidoglycan catabolic process	0	0
0	0	peptidoglycan glycosyltransferase activity	0	0
0	0	peptidoglycan receptor activity	0	0
0	0	peptidoglycan turnover	0	0
1	0.000422711440262419	peptidyl-amino acid modification	0	0
5	0.0021135572013121	peptidyl-arginine hydroxylation	0	0
8	0.00338169152209935	peptidyl-arginine methylation	12	0.00439331922589715
0	0	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	0	0
8	0.00338169152209935	peptidyl-arginine methylation, to symmetrical-dimethyl arginine	4	0.00146443974196572
8	0.00338169152209935	peptidyl-arginine N-methylation	8	0.00292887948393143
5	0.0021135572013121	peptidyl-asparagine hydroxylation	0	0
11	0.00464982584288661	peptidyl-aspartic acid hydroxylation	6	0.00219665961294858
0	0	peptidyl-cysteine S-nitrosylation	0	0
0	0	peptidyl-dipeptidase activity	0	0
8	0.00338169152209935	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	3	0.00109832980647429
1	0.000422711440262419	peptidyl-glutamic acid carboxylation	0	0
0	0	peptidyl-glutamic acid modification	4	0.00146443974196572
0	0	peptidyl-glutamine methylation	0	0
17	0.00718609448446113	peptidyl-lysine acetylation	22	0.00805441858081145
82	0.0346623381015184	peptidyl-lysine deacetylation	89	0.0325837842587372
20	0.00845422880524838	peptidyl-lysine dimethylation	31	0.0113494080002343
8	0.00338169152209935	peptidyl-lysine hydroxylation	0	0
0	0	peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine	8	0.00292887948393143
4	0.00169084576104968	peptidyl-lysine methylation	0	0
0	0	peptidyl-lysine modification	0	0
0	0	peptidyl-lysine modification to hypusine	0	0
23	0.00972236312603564	peptidyl-lysine monomethylation	31	0.0113494080002343
2	0.000845422880524838	peptidyl-lysine trimethylation	7	0.00256276954844001
0	0	peptidyl-proline 3-dioxygenase activity	0	0
0	0	peptidyl-proline 4-dioxygenase activity	0	0
0	0	peptidyl-proline dioxygenase activity	0	0
0	0	peptidyl-proline hydroxylation to 3-hydroxy-L-proline	0	0
12	0.00507253728314903	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	10	0.00366109935491429
0	0	peptidyl-prolyl cis-trans isomerase activity	0	0
3	0.00126813432078726	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	2	0.000732219870982859
0	0	peptidyl-pyrromethane cofactor linkage	0	0
16	0.00676338304419871	peptidyl-S-palmitoyl-L-cysteine biosynthetic process from peptidyl-cysteine	8	0.00292887948393143
2	0.000845422880524838	peptidyl-serine ADP-ribosylation	3	0.00109832980647429
4	0.00169084576104968	peptidyl-serine dephosphorylation	13	0.00475942916138858
0	0	peptidyl-serine modification	0	0
678	0.28659835649792	peptidyl-serine phosphorylation	640	0.234310358714515
286	0.120895471915052	peptidyl-threonine phosphorylation	303	0.110931310453903
177	0.0748199249264482	peptidyl-tyrosine phosphorylation	132	0.0483265114848687
2	0.000845422880524838	peptidyl-tyrosine sulfation	2	0.000732219870982859
0	0	peptidylamidoglycolate lyase activity	0	0
0	0	peptidylglycine monooxygenase activity	0	0
9	0.00380440296236177	pericardium development	40	0.0146443974196572
0	0	pericentriolar material	0	0
0	0	perichromatin fibrils	0	0
0	0	perikaryon	0	0
3	0.00126813432078726	perineurial glial growth	6	0.00219665961294858
0	0	perinuclear region of cytoplasm	0	0
0	0	periodic partitioning by pair rule gene	0	0
220	0.0929965168577322	peripheral nervous system development	215	0.0787136361306573
18	0.00760880592472355	peripheral nervous system neuron axonogenesis	10	0.00366109935491429
45	0.0190220148118089	peripheral nervous system neuron development	16	0.00585775896786287
0	0	periplasmic space	0	0
0	0	peristalsis	0	0
0	0	peroxidase activity	0	0
0	0	peroxiredoxin activity	0	0
0	0	peroxisomal long-chain fatty acid import	9	0.00329498941942286
0	0	peroxisomal matrix	0	0
0	0	peroxisomal membrane	0	0
0	0	peroxisome	0	0
102	0.0431165669067668	peroxisome degradation	66	0.0241632557424343
0	0	peroxisome fission	11	0.00402720929040572
0	0	peroxisome matrix targeting signal-1 binding	0	0
0	0	peroxisome membrane biogenesis	3	0.00109832980647429
18	0.00760880592472355	peroxisome organization	30	0.0109832980647429
0	0	peroxisome proliferator activated receptor binding	0	0
0	0	peroxisome targeting sequence binding	0	0
13	0.00549524872341145	Peyer's patch development	23	0.00842052851630288
0	0	PH domain binding	0	0
12	0.00507253728314903	pH reduction	0	0
0	0	phagocytic cup	0	0
0	0	phagocytic vesicle	0	0
0	0	phagocytic vesicle membrane	0	0
252	0.10652328294613	phagocytosis	336	0.12301293832512
196	0.0828514422914342	phagocytosis, engulfment	132	0.0483265114848687
6	0.00253626864157452	phagocytosis, recognition	6	0.00219665961294858
0	0	phagolysosome formation	0	0
0	0	pharyngeal muscle development	0	0
0	0	pharyngeal pumping	12	0.00439331922589715
22	0.00929965168577322	pharyngeal system development	80	0.0292887948393144
0	0	pharynx development	3	0.00109832980647429
0	0	phenol metabolic process	0	0
0	0	phenylalanine 4-monooxygenase activity	0	0
0	0	phenylalanine transport	0	0
0	0	phenylalanine-tRNA ligase activity	0	0
0	0	phenylalanine-tRNA ligase complex	0	0
48	0.0202901491325961	phenylalanyl-tRNA aminoacylation	18	0.00658997883884573
0	0	phenylpropanoid biosynthetic process	0	0
0	0	phenylpropanoid metabolic process	0	0
0	0	phenylpyruvate tautomerase activity	0	0
0	0	pheromone activity	0	0
0	0	pheromone-dependent signal transduction involved in conjugation with cellular fusion	0	0
0	0	phosphatase activity	0	0
0	0	phosphatase binding	0	0
0	0	phosphatase inhibitor activity	0	0
0	0	phosphatase regulator activity	0	0
0	0	phosphate binding	0	0
5	0.0021135572013121	phosphate metabolic process	6	0.00219665961294858
0	0	phosphate transmembrane transporter activity	0	0
0	0	phosphate transmembrane-transporting ATPase activity	0	0
0	0	phosphate transport	0	0
0	0	phosphate:hydrogen symporter activity	0	0
0	0	phosphatidate cytidylyltransferase activity	0	0
0	0	phosphatidate phosphatase activity	0	0
0	0	phosphatidic acid binding	0	0
17	0.00718609448446113	phosphatidic acid biosynthetic process	1	0.000366109935491429
0	0	phosphatidyl-inositol-4,5-bisphosphate 4-phosphatase activity	0	0
0	0	phosphatidylcholine binding	0	0
10	0.00422711440262419	phosphatidylcholine biosynthetic process	11	0.00402720929040572
1	0.000422711440262419	phosphatidylcholine catabolic process	1	0.000366109935491429
17	0.00718609448446113	phosphatidylcholine metabolic process	20	0.00732219870982859
0	0	phosphatidylcholine transmembrane transporter activity	0	0
0	0	phosphatidylethanolamine binding	0	0
6	0.00253626864157452	phosphatidylethanolamine biosynthetic process	10	0.00366109935491429
1	0.000422711440262419	phosphatidylethanolamine catabolic process	1	0.000366109935491429
0	0	phosphatidylglycerol biosynthetic process	3	0.00109832980647429
0	0	phosphatidylglycerophosphatase activity	0	0
0	0	phosphatidylinositol 3-kinase complex I	0	0
0	0	phosphatidylinositol 3-kinase complex II	0	0
0	0	phosphatidylinositol 3-phosphate binding	0	0
0	0	phosphatidylinositol binding	0	0
139	0.0587568901964763	phosphatidylinositol biosynthetic process	85	0.0311193445167715
0	0	phosphatidylinositol bisphosphate phosphatase activity	0	0
12	0.00507253728314903	phosphatidylinositol catabolic process	6	0.00219665961294858
20	0.00845422880524838	phosphatidylinositol metabolic process	47	0.0172071669680972
0	0	phosphatidylinositol N-acetylglucosaminyltransferase activity	0	0
0	0	phosphatidylinositol transporter activity	0	0
0	0	phosphatidylinositol trisphosphate phosphatase activity	0	0
0	0	phosphatidylinositol-3-phosphatase activity	0	0
0	0	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity	0	0
0	0	phosphatidylinositol-3,4-bisphosphate binding	0	0
0	0	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity	0	0
0	0	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	0	0
0	0	phosphatidylinositol-3,4,5-trisphosphate binding	0	0
0	0	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	0	0
0	0	phosphatidylinositol-3,5-bisphosphate binding	0	0
0	0	phosphatidylinositol-4-phosphate 3-kinase activity	0	0
0	0	phosphatidylinositol-4-phosphate binding	0	0
0	0	phosphatidylinositol-4-phosphate phosphatase activity	0	0
0	0	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	0	0
0	0	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	0	0
0	0	phosphatidylinositol-4,5-bisphosphate binding	0	0
0	0	phosphatidylinositol-5-phosphate binding	0	0
0	0	phosphatidylserine binding	0	0
22	0.00929965168577322	phosphatidylserine biosynthetic process	10	0.00366109935491429
0	0	phosphatidylserine decarboxylase activity	0	0
3	0.00126813432078726	phosphatidylserine metabolic process	4	0.00146443974196572
0	0	phospho-N-acetylmuramoyl-pentapeptide-transferase activity	0	0
0	0	phosphoacetylglucosamine mutase activity	0	0
0	0	phosphodiesterase I activity	0	0
0	0	phosphoenolpyruvate carboxykinase (GTP) activity	0	0
0	0	phosphoenolpyruvate mutase activity	0	0
0	0	phosphoethanolamine N-methyltransferase activity	0	0
0	0	phosphoglucomutase activity	0	0
0	0	phosphogluconate dehydrogenase (decarboxylating) activity	0	0
0	0	phosphoglycerate dehydrogenase activity	0	0
0	0	phosphoglycerate kinase activity	0	0
0	0	phosphoglycerate mutase activity	0	0
0	0	phosphoglycolate phosphatase activity	0	0
0	0	phosphohistidine phosphatase activity	0	0
0	0	phosphoinositide 3-kinase activity	0	0
0	0	phosphoinositide 3-kinase binding	0	0
43	0.018176591931284	phosphoinositide 3-kinase cascade	76	0.0278243550973486
0	0	phosphoinositide 3-kinase complex	0	0
0	0	phosphoinositide 3-kinase complex, class III	0	0
0	0	phosphoinositide 3-kinase regulator activity	0	0
0	0	phosphoinositide 4-phosphatase activity	0	0
0	0	phosphoinositide 5-phosphatase activity	0	0
0	0	phosphoinositide binding	0	0
35	0.0147949004091847	phosphoinositide dephosphorylation	120	0.0439331922589715
0	0	phosphoinositide phospholipase C activity	0	0
81	0.034239626661256	phosphoinositide phosphorylation	49	0.01793938683908
152	0.0642521389198877	phosphoinositide-mediated signaling	153	0.0560148201301887
0	0	phospholipase A1 activity	0	0
0	0	phospholipase A2 activity	0	0
0	0	phospholipase A2 inhibitor activity	0	0
0	0	phospholipase activator activity	0	0
0	0	phospholipase activity	0	0
0	0	phospholipase binding	0	0
0	0	phospholipase C activity	0	0
0	0	phospholipase D activity	0	0
0	0	phospholipid binding	0	0
45	0.0190220148118089	phospholipid biosynthetic process	52	0.0190377166455543
13	0.00549524872341145	phospholipid catabolic process	18	0.00658997883884573
14	0.00591796016367387	phospholipid dephosphorylation	20	0.00732219870982859
67	0.0283216664975821	phospholipid efflux	62	0.0226988160004686
67	0.0283216664975821	phospholipid homeostasis	62	0.0226988160004686
18	0.00760880592472355	phospholipid metabolic process	24	0.0087866384517943
0	0	phospholipid scramblase activity	0	0
28	0.0118359203273477	phospholipid scrambling	7	0.00256276954844001
0	0	phospholipid transfer to membrane	0	0
136	0.057488755875689	phospholipid translocation	180	0.0658997883884573
9	0.00380440296236177	phospholipid transport	13	0.00475942916138858
0	0	phospholipid transporter activity	0	0
0	0	phospholipid-translocating ATPase activity	0	0
0	0	phosphomannomutase activity	0	0
0	0	phosphomevalonate kinase activity	0	0
0	0	phosphonate biosynthetic process	2	0.000732219870982859
1	0.000422711440262419	phosphonate catabolic process	1	0.000366109935491429
